Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	1150593	1.00205552337	1.04822850061
chr2	1150755	1.19783338461	1.04839083361
chr2	1150861	1.1978333846	1.04851780394
chr2	1153551	0.852717126711	1.05173997575
chr2	1156483	0.852717126711	1.05424014236
chr2	1156515	2.41597392812	1.05426742931
chr2	1156586	2.41597392811	1.05443896346
chr2	1157079	2.41597392811	1.05563003861
chr2	1157375	15.6944961742	1.05634516689
chr2	1157437	38.5166172767	1.05731822565
chr2	1157464	38.5166172767	1.05835817432
chr2	1158980	3.80708574869	1.11674936611
chr2	1159704	3.0992848262	1.11950569619
chr2	1159831	2.79504756995	1.11989930537
chr2	1159981	0.762595727248	1.1203185625
chr2	1164034	0.633483606356	1.12340936298
chr2	1164191	0.55881821538	1.12350881991
chr2	1165275	0.320729911572	1.12411457886
chr2	1165281	0.109831717956	1.12411650324
chr2	1171194	0.109831717956	1.12476593818
chr2	1171365	0.382781703833	1.12478471941
chr2	1171368	0.670994859121	1.12478586775
chr2	1171504	0.67099485912	1.12487712305
chr2	1173820	0.232671887689	1.12643114715
chr2	1177303	0.112972054343	1.12724154333
chr2	1186521	0.112972054343	1.12828291973
chr2	1186950	0.280167675055	1.12833138474
chr2	1187434	0.280167675055	1.1284669859
chr2	1187785	0.280167675055	1.12856532475
chr2	1187796	0.31367816769	1.12856840659
chr2	1188290	0.31367816769	1.12872336361
chr2	1194393	0.211129164667	1.13063774147
chr2	1203336	0.211129164667	1.13252586959
chr2	1203427	1.92611030222	1.13254508234
chr2	1203541	1.92611030221	1.13276465891
chr2	1203873	1.92611030221	1.13340412753
chr2	1203903	2.1033462884	1.13346191084
chr2	1203921	4.72335472536	1.13349977108
chr2	1203943	9.98870547133	1.13360368488
chr2	1203949	9.98870547132	1.13366361711
chr2	1204024	5.00621950249	1.13441277002
chr2	1204046	3.64951250445	1.13452290685
chr2	1204225	0.163129314778	1.13517616959
chr2	1212209	0.163129314778	1.13647859404
chr2	1213090	0.432088001779	1.13662231097
chr2	1213293	0.910356495616	1.13671002483
chr2	1213320	0.910356495615	1.13673460446
chr2	1213963	1.26990597369	1.13731996368
chr2	1214193	1.45645036291	1.13761204206
chr2	1214203	1.82148077383	1.13762660656
chr2	1214377	1.82148077383	1.13794354422
chr2	1219036	1.76383953072	1.14642982314
chr2	1219038	1.46626800958	1.14643335082
chr2	1228486	0.0697652092826	1.16028665097
chr2	1246506	0.0697652092825	1.16154382005
chr2	1246620	0.0855124330522	1.16155177328
chr2	1246658	0.180186632426	1.16155502275
chr2	1246822	0.667125719479	1.16158457336
chr2	1247081	1.83461870312	1.16175735892
chr2	1247205	1.83461870312	1.16198485164
chr2	1249356	1.4897083583	1.16593111647
chr2	1249361	0.452950823366	1.16593856501
chr2	1250163	0.448716812824	1.16630183157
chr2	1250370	0.437436960626	1.16639471595
chr2	1250877	0.120431517245	1.16661649649
chr2	1278035	0.120431517245	1.16988717564
chr2	1278117	0.218295305826	1.16989705102
chr2	1278325	0.218295305826	1.16994245645
chr2	1282300	0.218295305826	1.17081018029
chr2	1282848	2.1122489798	1.17092980611
chr2	1282906	2.1122489798	1.17105231655
chr2	1287390	0.594633173978	1.18052364098
chr2	1288296	0.159234632239	1.18106237864
chr2	1305375	0.159234632239	1.18378194692
chr2	1305826	0.297427121821	1.18385376174
chr2	1306097	0.297427121821	1.18393436449
chr2	1309576	0.297427121821	1.18496911345
chr2	1309866	0.480984748406	1.18505536731
chr2	1309955	1.04359918562	1.18509817495
chr2	1310040	1.04359918562	1.18518688088
chr2	1313827	0.404074127817	1.189138991
chr2	1344775	0.404074127816	1.20164427711
chr2	1345217	1.21844727496	1.20182287787
chr2	1345332	1.21844727496	1.20196299931
chr2	1346289	1.21844727496	1.20312905335
chr2	1349643	2.22034067145	1.20721572551
chr2	1349651	2.22034067145	1.20723348824
chr2	1350622	1.0170999614	1.20938943903
chr2	1351123	0.920293235203	1.20989900611
chr2	1351386	0.329157233984	1.21014104323
chr2	1359915	0.0556445821922	1.21294842528
chr2	1365403	0.0556445821922	1.21325380275
chr2	1365479	1.79149086139	1.21325803173
chr2	1365648	3.30070345706	1.21356079369
chr2	1365650	3.30070345706	1.2135673951
chr2	1366077	1.96861237937	1.21497679547
chr2	1366610	0.627481392192	1.21602606587
chr2	1368310	0.417044007282	1.21709278424
chr2	1368353	0.401541412178	1.21711071713
chr2	1373759	0.401541412178	1.21928145
chr2	1374313	1.17481405069	1.21950390395
chr2	1374404	1.17481405069	1.21961081202
chr2	1376560	1.17481405069	1.22214371112
chr2	1376704	39.4570216397	1.22231288434
chr2	1377041	39.4570216397	1.23560990063
chr2	1378447	6.24772140956	1.29108647306
chr2	1378942	2.84967267375	1.29417909516
chr2	1378968	0.758118919721	1.29425318665
chr2	1379205	0.468178443136	1.29443286083
chr2	1393106	0.519970462349	1.30094100937
chr2	1400607	0.519970462349	1.30484130781
chr2	1400685	0.390132581724	1.3048818655
chr2	1400842	0.390132581724	1.30494311632
chr2	1413225	0.496657140004	1.30977412808
chr2	1416036	0.498420575715	1.3111702313
chr2	1417138	1.09158632953	1.31171949077
chr2	1417198	2.41100864527	1.31178498595
chr2	1417243	28.4116950575	1.31189348134
chr2	1418209	28.4116950575	1.33933917877
chr2	1418815	5.71006718372	1.35655666597
chr2	1418889	4.90625782535	1.35697921094
chr2	1418982	2.37975057481	1.35743549292
chr2	1419070	1.57740337991	1.35764491097
chr2	1419217	1.57740337991	1.35787678927
chr2	1425593	1.58248966993	1.36793431322
chr2	1425649	2.22486228788	1.36802293264
chr2	1426115	3.18171135909	1.36905971847
chr2	1428483	4.39479746199	1.37659401097
chr2	1428632	8.62341577038	1.37724883579
chr2	1428804	8.62341577038	1.3787320633
chr2	1428890	2.71241201048	1.37947367706
chr2	1428911	2.39510991761	1.37953063771
chr2	1428956	2.39510991762	1.37963841765
chr2	1429018	1.00118089287	1.37978691447
chr2	1429189	1.00118089287	1.3799581164
chr2	1432563	1.09039099245	1.38333610073
chr2	1432598	1.09040667564	1.38337426442
chr2	1434898	1.09040667564	1.38588219977
chr2	1435202	0.786199162299	1.3862136834
chr2	1435295	0.786199162299	1.38628679992
chr2	1435298	0.770272234697	1.38628915852
chr2	1435448	0.724116619105	1.38640469936
chr2	1435464	0.45457476846	1.38641628522
chr2	1435579	0.45457476846	1.38646856132
chr2	1435745	0.45457476846	1.38654402073
chr2	1435799	0.414055832502	1.38656856777
chr2	1435872	0.414055832502	1.38659879385
chr2	1436555	0.414055832502	1.38688159398
chr2	1436675	0.376911748062	1.38693128068
chr2	1436724	0.376911748062	1.38694974936
chr2	1443730	0.610418113174	1.38959039306
chr2	1443754	0.762831904992	1.3896050431
chr2	1443830	1.17410824565	1.38966301832
chr2	1445282	4.84163976258	1.39136782349
chr2	1445318	8.13735262052	1.39154212253
chr2	1446975	8.13735262052	1.40502571582
chr2	1447039	3.1868431776	1.40554650639
chr2	1447096	3.1868431776	1.40572815645
chr2	1447201	3.18684317761	1.40606277498
chr2	1447277	2.78017073412	1.40630497506
chr2	1447278	2.39949686658	1.40630775523
chr2	1447304	2.39949686658	1.40637014215
chr2	1447454	2.39949686658	1.40673006668
chr2	1447571	2.23026477583	1.40701080781
chr2	1447577	1.55634987628	1.4070241894
chr2	1447779	1.55634987628	1.40733857208
chr2	1455138	1.55634987628	1.41879175082
chr2	1455174	1.07159514386	1.41884777941
chr2	1455263	0.550857612042	1.41894315138
chr2	1455315	0.266246305885	1.41897179598
chr2	1455440	0.266246305885	1.41900507677
chr2	1455568	0.266246305885	1.41903915629
chr2	1455587	0.248753736063	1.41904421497
chr2	1455760	0.248753736063	1.41908724937
chr2	1460139	0.312309892119	1.42017654198
chr2	1460219	0.367705321393	1.42020152677
chr2	1460279	0.720031716265	1.42022358909
chr2	1460296	1.03434535156	1.42023582963
chr2	1460372	1.08392366125	1.42031443988
chr2	1463411	1.31494302606	1.42360848388
chr2	1463449	1.37874481075	1.42365845172
chr2	1463661	1.50639435232	1.42395074562
chr2	1465994	1.50639435232	1.42746516364
chr2	1466360	0.292251035799	1.42801650397
chr2	1466902	0.282548157954	1.42817490404
chr2	1466972	0.18813500612	1.42819468241
chr2	1467209	0.18813500612	1.4282392704
chr2	1479129	0.339612666208	1.43048183968
chr2	1479275	0.391368293927	1.43053142312
chr2	1479344	0.492175881543	1.43055842754
chr2	1479395	0.640714020456	1.43058352851
chr2	1495089	0.640714020456	1.44063889434
chr2	1495528	0.49794394697	1.4409201678
chr2	1495591	0.49794394697	1.44095153827
chr2	1497441	0.49794394697	1.44187273457
chr2	1497802	0.375493521459	1.44205249233
chr2	1497830	0.374915390206	1.44206300615
chr2	1498134	0.374915390206	1.44217698043
chr2	1506872	0.375025067978	1.44545299111
chr2	1514257	0.693730063814	1.44822255124
chr2	1514479	2.47115508438	1.44837655931
chr2	1517461	2.47115508438	1.45574554377
chr2	1517893	2.41061438236	1.45681308277
chr2	1517899	1.83838220491	1.45682754646
chr2	1518111	1.52249646791	1.45721728348
chr2	1518253	1.52249646791	1.45743347798
chr2	1524115	1.52249646791	1.46635835228
chr2	1524802	1.12573291294	1.46740430735
chr2	1524905	1.12573291294	1.46752025784
chr2	1530170	1.20392130319	1.47344724163
chr2	1530332	1.22259260732	1.47364227688
chr2	1531906	1.42326104642	1.47556663764
chr2	1532277	1.579406434	1.47609466749
chr2	1534914	1.84892778383	1.48025956226
chr2	1534923	1.86984223628	1.48027620261
chr2	1541737	1.86984223628	1.49301730761
chr2	1541921	1.5629370186	1.49336135858
chr2	1541922	1.5629370186	1.49336292151
chr2	1541949	1.5629370186	1.49340512081
chr2	1542152	1.08779393444	1.49372239703
chr2	1542284	1.08779393444	1.49386598583
chr2	1546360	1.08779393444	1.4982998339
chr2	1546530	0.928205490135	1.49848475887
chr2	1546539	0.900962891646	1.49849311272
chr2	1546576	0.876605459563	1.49852644835
chr2	1546786	0.738502272139	1.4987105355
chr2	1546855	0.738319623142	1.49876149215
chr2	1546971	0.608999618656	1.49884713723
chr2	1547229	0.434997744219	1.49900425913
chr2	1547316	0.365562926131	1.49904210393
chr2	1547565	0.365562926131	1.4991331291
chr2	1553300	0.365562926131	1.50122963248
chr2	1553392	0.357804962285	1.50126326427
chr2	1553484	0.357804962285	1.50129618233
chr2	1553553	0.334454762581	1.50132087087
chr2	1553575	0.334454762581	1.50132822888
chr2	1553587	0.192669806166	1.50133224233
chr2	1553807	0.192669806166	1.50137462969
chr2	1567754	0.610505457398	1.50406179548
chr2	1567779	0.622872480693	1.50407705812
chr2	1567834	0.679083584582	1.5041113161
chr2	1567840	0.760125222961	1.5041153906
chr2	1571382	0.876009390678	1.50680775414
chr2	1571486	0.876282973845	1.50689885912
chr2	1571891	1.19423335491	1.50725375372
chr2	1574196	1.19423335491	1.51000646161
chr2	1574286	0.93872599082	1.51011394261
chr2	1574316	0.93872599082	1.51014210439
chr2	1574339	0.881120865356	1.51016369509
chr2	1574540	0.881120865356	1.51034080038
chr2	1575513	0.881120865356	1.51119813098
chr2	1575559	0.677470461614	1.51123866254
chr2	1575566	0.677470461614	1.51124340484
chr2	1580904	0.718874837407	1.51485974216
chr2	1580970	0.967070782042	1.5149071879
chr2	1580977	1.32083039403	1.51491395739
chr2	1583950	1.32083039403	1.51884078616
chr2	1584344	0.96945123874	1.51936119333
chr2	1584387	0.969451238741	1.51940287973
chr2	1585497	0.969451238741	1.52047897061
chr2	1585545	0.763445885679	1.52052550427
chr2	1585814	0.763445885679	1.52073087121
chr2	1590889	0.93115447694	1.52460535908
chr2	1590890	1.16638016123	1.52460629024
chr2	1597902	2.01285612791	1.53278494793
chr2	1598157	5.52400410356	1.53329822624
chr2	1598174	6.8723655537	1.53339213431
chr2	1598189	7.8107605093	1.53349521979
chr2	1599942	7.8107605093	1.54718748297
chr2	1600009	6.12459188315	1.54771080392
chr2	1600013	5.95351445175	1.54773530229
chr2	1600015	3.23749727317	1.54774720932
chr2	1600513	3.23749727317	1.54935948296
chr2	1600608	3.23749727318	1.5496670452
chr2	1600705	2.93481056578	1.54998108243
chr2	1601536	2.93481056579	1.55241991001
chr2	1601569	2.93481056579	1.55251675876
chr2	1601733	0.929392697722	1.5529980677
chr2	1601772	0.929392697723	1.55303431401
chr2	1601787	0.888514076733	1.5530482549
chr2	1601796	0.432385288877	1.55305625153
chr2	1601871	0.432385288877	1.55308868042
chr2	1601891	0.229681001903	1.55309732813
chr2	1601992	0.229681001903	1.55312052591
chr2	1602026	0.229681001903	1.55312833507
chr2	1602047	0.210709472555	1.55313315837
chr2	1602330	0.210709472555	1.55319278915
chr2	1606393	0.215132103145	1.55404890173
chr2	1606694	0.215134204251	1.5541136565
chr2	1607802	0.365893263491	1.5543520252
chr2	1608345	0.417795700064	1.55455070524
chr2	1608421	0.499448610281	1.55458245771
chr2	1608723	0.577637201855	1.55473329119
chr2	1609036	0.73500213127	1.55491409164
chr2	1609134	1.54161474005	1.55498612184
chr2	1609242	20.7853985047	1.55515261624
chr2	1611047	20.7853985047	1.59267026054
chr2	1611246	17.6673516853	1.59680655484
chr2	1611334	5.96005678968	1.59836128179
chr2	1611691	4.60118266501	1.60048902206
chr2	1611755	4.59952003362	1.60078349775
chr2	1612113	3.77242516332	1.60243012592
chr2	1612172	3.77242516332	1.60265269901
chr2	1612219	3.77242516332	1.60283000299
chr2	1612237	3.25084864422	1.60289790664
chr2	1612404	3.25084864422	1.60344079837
chr2	1614094	3.25084864422	1.60893473258
chr2	1614122	3.09359102288	1.60902575634
chr2	1614180	3.09359102288	1.60920518462
chr2	1615732	3.09359102288	1.61400643789
chr2	1615838	1.2479328225	1.61433435853
chr2	1615863	1.08683726822	1.61436555686
chr2	1615942	1.08683726822	1.614451417
chr2	1616363	1.08683726822	1.61490897549
chr2	1616585	0.57446800008	1.61515025336
chr2	1616659	0.393546012235	1.61519276399
chr2	1616897	0.393546012235	1.61528642795
chr2	1618171	0.393546012236	1.61578780557
chr2	1618350	0.342723521485	1.6158582503
chr2	1618369	0.29303872807	1.61586476205
chr2	1618449	0.293038728071	1.61588820515
chr2	1621675	0.465289900972	1.61683354808
chr2	1622083	0.539837716381	1.61702338636
chr2	1622448	3.31895558423	1.61722042713
chr2	1622610	5.07553188199	1.61775809793
chr2	1622852	5.23068791939	1.61898637665
chr2	1623432	5.54577060479	1.62202017564
chr2	1623535	6.40458146266	1.62259139002
chr2	1623552	6.688207985	1.6227002679
chr2	1623764	26.0679368039	1.62411816799
chr2	1624343	26.9436046016	1.6392115034
chr2	1624350	43.6571224315	1.63940010863
chr2	1625219	43.6571224315	1.67733814803
chr2	1625268	43.6540234129	1.67947734703
chr2	1625302	43.654023413	1.68096158382
chr2	1625324	32.3399389505	1.68192197234
chr2	1625325	22.5356712582	1.68195431228
chr2	1625421	22.5356712582	1.68411773672
chr2	1625467	10.7112991633	1.6851543776
chr2	1625704	2.67177060725	1.6876929555
chr2	1625727	2.67177060725	1.68775440622
chr2	1626098	2.67177060725	1.68874563312
chr2	1626207	2.39977384297	1.68903685611
chr2	1626234	1.98424267058	1.68910165001
chr2	1626391	1.98424267058	1.68941317611
chr2	1630037	1.98424267058	1.69664772488
chr2	1630309	1.9068034879	1.69718743889
chr2	1630834	0.571810183306	1.69818851072
chr2	1631214	0.571810183306	1.69840579859
chr2	1638495	0.868794744373	1.70256914853
chr2	1638766	0.930469803073	1.70280459191
chr2	1638779	1.18996455762	1.70281668802
chr2	1658549	1.25124102694	1.72634228732
chr2	1658780	1.25468801861	1.726631324
chr2	1659591	1.74330493057	1.72764887598
chr2	1660133	4.84266099025	1.72859374725
chr2	1664507	4.84266099025	1.74977554643
chr2	1664653	1.50484304317	1.75048257493
chr2	1665241	1.50484304317	1.75136742264
chr2	1665867	1.50484304317	1.75230945438
chr2	1665974	1.22523359448	1.75247047259
chr2	1666353	1.22523359448	1.75293483612
chr2	1666479	1.1876089217	1.75308921556
chr2	1666713	1.1876089217	1.75336711604
chr2	1666871	1.1876089217	1.75355475825
chr2	1666960	0.962641802266	1.75366045545
chr2	1667266	0.947906788399	1.75395502384
chr2	1667309	0.897184034633	1.75399578383
chr2	1667491	0.897184034633	1.75415907132
chr2	1668550	0.897184034633	1.75510918922
chr2	1668565	0.897105051028	1.75512264698
chr2	1668949	0.897105051028	1.75546713532
chr2	1677678	1.7220357753	1.76329796531
chr2	1677765	1.72231307711	1.76344778242
chr2	1677966	1.79718231404	1.76379396735
chr2	1678033	2.15433625014	1.76391437856
chr2	1678173	2.58805413284	1.76421598564
chr2	1678180	3.39840708909	1.76423410202
chr2	1678238	3.44549752248	1.76443120963
chr2	1678360	4.79677958569	1.76485156033
chr2	1678383	11.6118951878	1.76496188626
chr2	1678513	11.6953231111	1.76647143263
chr2	1681387	11.6953231111	1.80008379125
chr2	1681483	5.60214790833	1.80120654227
chr2	1681494	4.89786187605	1.8012681659
chr2	1681525	3.74787620892	1.80141999962
chr2	1681618	3.74787620892	1.8017685521
chr2	1681714	3.74787620892	1.80212834822
chr2	1681719	3.58189800342	1.8021470876
chr2	1681748	3.23433433311	1.80225096264
chr2	1682022	3.23433433311	1.80313717025
chr2	1685490	3.86522300228	1.81435384172
chr2	1685508	3.88739324214	1.81442341573
chr2	1685604	3.92025508925	1.81479660548
chr2	1685633	3.92238976582	1.81491029288
chr2	1690034	3.92238976582	1.83217273024
chr2	1690142	1.32420205611	1.83259634833
chr2	1690475	1.04806863819	1.83303730762
chr2	1690531	1.04806863819	1.83309599946
chr2	1706912	1.04806863819	1.85026441183
chr2	1706931	1.00099692462	1.85028432513
chr2	1706980	1.00099692462	1.85033337398
chr2	1710169	1.00099692462	1.85352555317
chr2	1710278	1.33473624956	1.85363466184
chr2	1710292	2.00361694	1.85365334814
chr2	1710418	2.45813966383	1.85390580388
chr2	1710516	2.9423603252	1.85414670156
chr2	1710558	3.20987131193	1.8542702807
chr2	1710580	3.20987131193	1.85434089787
chr2	1710581	3.27243873961	1.85434410774
chr2	1710808	3.27243873961	1.85508695133
chr2	1712596	2.78189338042	1.8609380718
chr2	1712597	1.68863818886	1.86094085369
chr2	1713131	1.29437535177	1.86184258649
chr2	1713450	1.16969506322	1.86225549222
chr2	1729754	1.16969506322	1.88132620053
chr2	1729996	2.23279269467	1.88160926674
chr2	1730400	2.23279269467	1.88251131499
chr2	1733417	1.90965141958	1.88924765055
chr2	1733428	1.83120801623	1.88926865671
chr2	1735479	1.61675157579	1.89302446435
chr2	1735544	1.48300246614	1.89312955321
chr2	1735709	1.38921808616	1.89337424861
chr2	1743166	1.38921808616	1.90373364788
chr2	1743265	7.20069088186	1.90387118047
chr2	1743761	7.20069088186	1.90744272315
chr2	1744133	7.20069088186	1.91012138016
chr2	1744400	13.1594440348	1.91204396462
chr2	1744518	13.1594440348	1.91359677902
